step,epoch,lr,loss,grad_norm_global,grad_norm_encoder.blocks.0,grad_norm_encoder.blocks.1,grad_norm_encoder.blocks.2,grad_norm_encoder.blocks.3,grad_norm_encoder.blocks.4,grad_norm_encoder.blocks.5,grad_norm_encoder.blocks.6,grad_norm_encoder.blocks.7,grad_norm_encoder.blocks.8,grad_norm_encoder.blocks.9,grad_norm_encoder.blocks.10,grad_norm_encoder.blocks.11
140,0,2.375726401805878e-06,3.317737102508545,7.01544270735849,1.6306417317574962,0.8725615137890027,0.8915756656439506,0.9922928764867979,0.8179710091669812,0.8611186612264639,0.7240622823967733,0.6720823244386815,0.6458289635029586,0.5251690872667094,0.4639945571698903,0.44307078547107587
150,0,2.375726401805878e-06,2.9891717433929443,8.317362091396324,1.527416163477403,0.7260768734366173,0.6221341777623184,0.6844640746755126,0.6575677110047641,0.8657941011089435,0.6546916509236744,0.6508459315036952,0.5196477293611429,0.4786562208254926,0.4808019730081657,0.4522368422744328
160,0,2.375726401805878e-06,2.991227865219116,6.022163342975706,0.9668992803185517,0.5810076678258977,0.5385390850802229,0.644973079228719,0.6303869714644564,0.7357278379892287,0.5598362179761023,0.5753651624120092,0.5188971586025383,0.4198484431770062,0.40002097251152,0.3946848236957433
170,0,2.375726401805878e-06,3.236684799194336,7.186483543269763,1.7028493264869577,0.942516478172104,0.9584695094516723,1.0017566258825565,0.8403576910604276,0.9481810521918269,0.72787173577365,0.6810592031003126,0.7071760494783352,0.6059348222532265,0.6100381558581249,0.51843146768988
180,0,2.375726401805878e-06,3.10964035987854,7.118470953043644,1.3056248325085031,0.6412753960779454,0.619748492645189,0.6998211575999942,0.5757111869932874,0.6500875596036457,0.5690391833106834,0.5659374390031969,0.5859917826517269,0.5391731207823555,0.466899044276586,0.4617209450442441
190,0,2.375726401805878e-06,2.7115426063537598,5.967748675253969,1.5251457746840742,0.8196461279033429,0.8490556452763082,0.9235445725585258,0.7430249526721968,0.7541003365616382,0.56393928381536,0.5325566855847487,0.5679410647604529,0.46957590608332206,0.39577956218891314,0.34964402214842366
200,0,2.375726401805878e-06,3.0954060554504395,8.827714690377368,1.5979782521606027,0.9797247732813341,0.9385595729961959,1.12093043126818,0.9370053528187542,1.2192254172967216,0.8098727634787873,0.7423042942093917,0.7066999110377516,0.5956177066352314,0.5614970355266865,0.564656354525377
210,0,2.375726401805878e-06,3.116417169570923,6.741122827599474,1.6394496205523843,0.7934693800992295,0.7879991342034227,0.8393087038802932,0.7330076902695722,0.6881752509787854,0.5950604262730541,0.5908366524533091,0.5845600928109633,0.4505466743128501,0.4150966125402486,0.3896120547272266
220,0,2.375726401805878e-06,3.2915024757385254,6.69919545874268,1.4546258540736567,0.8353263499282472,0.8083707653536718,0.884058706590391,0.7454808892797654,0.7375701677095519,0.6054361210756009,0.6585867331821359,0.609605813279386,0.530910838945706,0.46995619377583797,0.3954948316417098
230,0,2.375726401805878e-06,3.547511100769043,5.71598554611807,1.2492200762222123,0.7753346606748437,0.7387985426108886,0.76940896126004,0.6767989263501876,0.6832709235726617,0.5764042888188533,0.6131297304410809,0.6031906287716158,0.5031411003510342,0.4081091036417399,0.3954545636401495
240,0,2.375726401805878e-06,2.530690908432007,7.513500865650628,2.0857683428540548,1.132570843250337,1.087277375391165,1.1990185213067819,1.010005041848603,0.9821684287983634,0.80482514494679,0.751477461969629,0.8330118120197111,0.6603877754073016,0.5523762144640185,0.5188236788695227
250,0,2.375726401805878e-06,3.4476380348205566,9.784302791123377,3.4199171347892636,1.598012979313366,1.6300541136754838,1.7945802167104563,1.373129094729354,1.2493532134824719,1.0095556050214363,0.8536725710565749,0.9197515557284034,0.7423470567129148,0.5422773861063274,0.5015182104039614
260,0,2.375726401805878e-06,2.8314599990844727,7.422245698953515,2.4541799171582026,1.2498512863659859,1.2262599578802749,1.3455011435257764,1.05054786491091,0.9858103989478771,0.8604795334914415,0.8430086017566637,0.8449972435663624,0.6992355815851032,0.5707147822161606,0.4885346992008613
270,0,2.375726401805878e-06,2.9602394104003906,7.057153270812257,2.4365012296338726,1.2030339432506787,1.2074127081565016,1.4026215289873762,1.105636317417426,1.069139443377008,0.7486597253467577,0.7426178339234174,0.6574094958119641,0.569974449742295,0.5052086579815571,0.4005775070677198
280,0,2.375726401805878e-06,3.1834805011749268,6.819899042308957,1.8245213708511774,0.8955177793551357,0.8204754378077638,0.9853560835521463,0.7997764486642193,0.9542642076688137,0.7645024170655702,0.6554523745044685,0.7392421594616692,0.5831380740701984,0.47301128971844447,0.4381033731652571
290,0,2.375726401805878e-06,2.9949522018432617,6.84692739274165,1.6517912816782743,0.9201888215597053,0.8995353188030889,1.0698635056168342,0.9532915036999912,0.9777799968809787,0.7568824618598683,0.6116444743047245,0.6216640995668783,0.5382524946496063,0.5239658953761972,0.4403406031899146
300,0,2.375726401805878e-06,3.161911964416504,7.15898514985006,1.5719361632129405,0.9902546629435669,0.9729677570668988,1.06269350169215,0.9318348465300995,0.9968917672779289,0.8183606971257971,0.7443765706205584,0.7002008229568218,0.6059519237804298,0.6088313812154178,0.4879549633047407
310,0,2.375726401805878e-06,2.887983798980713,6.288215632693125,1.454305369762563,0.8005031488946682,0.7683470819110888,0.8789442865101686,0.788219607938428,0.9123605701431803,0.7059542654676538,0.6243447292625087,0.5912233878593813,0.48404083935429587,0.46695475787297663,0.3920272164769585
320,0,2.375726401805878e-06,2.91033673286438,6.648404579208566,1.8583702988205686,1.0726171713581225,1.0575079892492583,1.218587990278937,1.050512719558288,1.0596668394185293,0.8282342123268345,0.76948430296072,0.713897934645022,0.5862421076596599,0.49416507567661216,0.4700745220511934
330,0,2.375726401805878e-06,2.8608062267303467,6.720958383050429,2.0310945609428566,1.1486454014934746,1.155149041930052,1.3639768199814113,0.9962504622496298,0.9287493349303283,0.7568720890359361,0.76834193838262,0.6108416958388412,0.48040139278336547,0.464194525301152,0.39894968105960893
340,0,2.375726401805878e-06,2.964334011077881,7.987306825974279,1.9901127445728741,1.0738613604052856,1.0711317524044686,1.1041775921481016,0.8758569615608388,0.8220884602461828,0.6565934183834055,0.5888881229844091,0.5052767528267045,0.4766720764008594,0.4290114674200111,0.40711207247837233
350,0,2.375726401805878e-06,2.537100315093994,8.858444797812338,2.2905010755236628,1.1956987605426899,1.068058296171013,1.222727682080584,0.9935993951891615,1.0571713612215783,0.7685840266163592,0.7946977166633349,0.7895751374074729,0.640181098331141,0.5413741792870665,0.48814316280412606
360,0,2.375726401805878e-06,2.9355523586273193,8.53799116418059,1.955353341159006,1.185101354706337,1.1822911643527376,1.414403715428865,1.1502273418568618,1.1468025677095648,0.914770349064871,0.792061100213487,0.7867280229960414,0.6709107503770139,0.6569427798580217,0.5133439315324625
370,0,2.375726401805878e-06,2.967785596847534,8.827688298821451,3.06691650811836,1.8896161559955238,1.8059844190887802,1.9231930866430607,1.5995405571735453,1.5582988708305028,1.1398124637245328,1.0287027024949182,0.8199898339043504,0.7477508061117694,0.5996745586282103,0.5070840051720023
380,0,2.375726401805878e-06,2.711207389831543,7.397825263230509,2.5496754360832954,1.3124307848534364,1.1659133212199562,1.3521129343567797,1.0805416625986382,1.029595112387134,0.8471105437018357,0.7499548615886374,0.6775890422951144,0.5965590952271826,0.5282219585767038,0.42580224844805126
390,0,2.375726401805878e-06,2.764580726623535,6.9361881668591865,1.7765207883119543,0.9743821287327359,0.9599419549913846,1.0645510754364178,0.962163471761893,0.9817497843940542,0.7303939896533049,0.6501313701244221,0.5482444207179342,0.47845115709356856,0.4496111557158219,0.3939750281920116
400,0,2.375726401805878e-06,3.212682008743286,9.361051324880734,2.6534409545326962,1.572065290114561,1.5560428812534142,1.755336269535931,1.5253315305054485,1.5499608219456686,1.2320888552706266,1.1645722593919972,1.0433929309426178,0.8585816866774983,0.6823943052708179,0.6597048949226691
410,0,2.375726401805878e-06,2.956285238265991,7.515426125274134,2.2730299807957772,1.2453713915357905,1.1903185399895877,1.2929874832124826,1.0826301331890638,1.0660732099611283,0.8205487079018429,0.6838966043612477,0.6498914075715164,0.5785573126801654,0.5690139357046637,0.4532587512797622
420,0,2.375726401805878e-06,3.29683256149292,7.041006294498432,2.0422324694242464,1.2247563272215887,1.2675814710065576,1.4746228816466989,1.1638956757469503,1.15133041001895,0.8980689300214721,0.91114940756287,0.7554518177247997,0.6765819452816549,0.5627380356928119,0.48339250948069523
430,0,2.375726401805878e-06,2.65954852104187,6.400472790005459,1.7408253671287077,0.9818661776192036,0.9352380114488067,1.0631717019091873,0.9317495417950249,0.9678230528997642,0.7938727730919557,0.7572005352763805,0.6655312688004912,0.5954804415016717,0.5419255245592981,0.4478069620669699
440,0,2.375726401805878e-06,2.94204044342041,8.673597004331892,2.7448425197116757,1.459952221919362,1.405098642822029,1.4691572087926128,1.2904088090013313,1.3497911458199665,1.1107471027737885,0.9857277792608778,0.9124774052767654,0.7614044929108084,0.698686785791545,0.5789830218951892
450,0,2.375726401805878e-06,3.250197410583496,7.151997518989108,1.5897920208711431,0.985315349413646,0.9822868908307872,1.233494154291385,1.0544915439164713,1.0400163860434584,0.8713962525274095,0.7943705934378592,0.6895109929406017,0.6537249404796259,0.5321497688940567,0.44413534664773213
460,0,2.375726401805878e-06,2.956127882003784,7.4206486442406465,1.3785607890127871,0.8430212277580049,0.7895445720029465,0.9313476665400353,0.7994463624074176,0.8644465871039333,0.7674402387965701,0.7453204002128951,0.6503006706941381,0.6392506079237005,0.48534010062083394,0.4633807563632535
470,0,2.375726401805878e-06,3.096097946166992,7.945806484951266,2.618789652041597,1.2596183932009708,1.185293808192872,1.3287655770763276,1.065177156426029,1.0063768402318312,0.881231518668613,0.739664858938775,0.7270799740502055,0.6412913397392717,0.5790428098949447,0.5266549507111166
480,0,2.375726401805878e-06,3.2559127807617188,8.202217707143456,2.445594783968,1.2244206016663772,1.2874672753040592,1.5839436642288474,1.3490413964264827,1.3141728858923594,0.9944860962679026,0.8403745952827055,0.8018511610800453,0.7104533472199285,0.6510706863914362,0.4878008345978906
490,0,2.375726401805878e-06,3.480262279510498,8.350443706399613,2.677171285043679,1.3429909012654822,1.2199228222764216,1.386802401693397,1.092548779788065,1.1181933908671449,0.8797494008399922,0.7845830218118532,0.7003660300038136,0.6095333080952516,0.5463091552873744,0.43537500795770184
500,0,2.375726401805878e-06,3.4516639709472656,6.070751240986601,1.2597830008354542,0.6097096058264782,0.6338594369551526,0.7296356307856776,0.6602777064857532,0.7313077952284637,0.6372600904887576,0.5285077339668902,0.4777336823362907,0.43136982153241943,0.42372841418500207,0.35632222316919027
510,0,2.375726401805878e-06,3.1658434867858887,8.922387634289782,2.056600131905746,1.1957819473238664,1.2382785805504588,1.4894259758302832,1.2281610736022373,1.269981378571076,0.9489051466396943,0.8725365120093463,0.759223503466565,0.6512360074224839,0.5627855525829982,0.5409236004723776
520,0,2.375726401805878e-06,3.1320321559906006,8.117178865222023,2.2593189140196737,1.1600592328868322,1.1110501303724725,1.2271207171128946,1.0131424474117015,0.9352916695808584,0.9061197595666085,0.8441134879533094,0.7485181259730759,0.5826136581150628,0.5794938405853558,0.5029608202052054
530,0,2.375726401805878e-06,3.0395636558532715,7.013644210236847,1.9002745527998428,0.9809193570681464,0.9349059419490293,0.9897332591430039,0.889076507605111,0.8325918174639505,0.6818284133469962,0.6510960690348715,0.6063196361137678,0.5105963673155065,0.48048684471173203,0.4149878884814907
540,0,2.375726401805878e-06,3.2563672065734863,7.834002772905596,2.087834758081228,1.1207529476093467,1.0754631509264543,1.2382653098855394,0.996577380061802,0.9666049753052072,0.6876257927357631,0.6828928973565778,0.592574934052625,0.5439923853047021,0.46518632213342465,0.41285217952063996
550,0,2.375726401805878e-06,3.0859720706939697,7.719191869489391,1.631823801346371,0.8912796213251221,0.8700506705891162,0.9786995683011643,0.8337087696106993,0.8500593794662183,0.7007048638482765,0.6542053971989219,0.5769427011546575,0.4971739878649374,0.49250446435893735,0.4219895967363849
560,0,2.375726401805878e-06,3.1401753425598145,6.998434432610184,2.100446391387664,1.248275135321823,1.2105808761103969,1.4057110105554824,1.22782370879681,1.2333781255280696,0.9637186810098616,0.8298787566805326,0.8205916825664569,0.6867766893115044,0.6325583061413098,0.5566837588834295
570,0,2.375726401805878e-06,3.2376980781555176,6.930968010729473,1.547240630493958,0.8725316485823199,0.836283131125785,0.9600993473641463,0.8173021490951209,0.8966422462392114,0.7403859150608164,0.6999507630622769,0.6673218025862353,0.5210282746347495,0.5208374098893597,0.4195049497228904
580,0,2.375726401805878e-06,3.5512709617614746,8.941295484358296,3.0109314834649554,1.4907796345072808,1.3104534449421414,1.5637300949276216,1.2963902062456272,1.3149830512208318,1.0628915138519768,0.9500933124056183,0.8875504697977811,0.671963825294574,0.6314419783487755,0.5470499726095471
590,0,2.375726401805878e-06,2.82747745513916,8.715741035744891,2.9210335867395796,1.5133056715244995,1.531679371271599,1.7837958553960296,1.4271912740015669,1.3228965068895016,1.0274154617858688,0.9033983627313862,0.7450237547595602,0.5908849679392995,0.5496275798242919,0.5057159750328039
600,0,2.375726401805878e-06,2.9541208744049072,7.098204683470016,1.8840929319718938,0.9400013221339982,0.9795140949555655,1.0591739758186804,0.8593362218502523,0.8330081907850198,0.6162628630842014,0.6483352173588226,0.5519200076199615,0.5115434235645406,0.4594052377696735,0.39967607945804157
610,0,2.375726401805878e-06,3.1846489906311035,5.888099345793922,1.3735298126609532,0.7838750214513059,0.7516119723590469,0.9278282931121726,0.7689968854194811,0.7684106648193989,0.6516429704694081,0.5547271039214342,0.4814094654058784,0.4205957646609268,0.3912416154630413,0.3397622290442215
620,0,2.375726401805878e-06,3.3870763778686523,7.0801891882996015,1.819353721201111,1.0454431403721431,1.0577676132020246,1.3403227593625848,1.123192490539344,1.0726900382431848,0.845289546206653,0.8189857814390423,0.7223129949123934,0.5951694168106421,0.5614775332347752,0.5051059574134671
630,0,2.375726401805878e-06,2.9248757362365723,8.147446325238866,1.9564019969832935,1.1328863367910416,1.1648991998746594,1.3631075547145066,1.1271393853823688,1.1516820844927558,0.9275425165849298,0.8283396979720161,0.7446569757760162,0.63888066572189,0.6058116124006484,0.4543237148326223
640,0,2.375726401805878e-06,2.741103410720825,7.389308980497001,2.040568597113961,1.2386646969982205,1.169627775894668,1.2834853491966147,1.1224203604407745,1.1205968472880483,0.8731906313678381,0.8703468145279581,0.7846935927374544,0.6589925855765559,0.6048119164803507,0.4815289916226997
650,0,2.375726401805878e-06,3.191096782684326,6.469440757057905,1.5167565964732814,0.7905261945649866,0.7368797264531326,0.8977202331628886,0.7674130075120343,0.7620845885873936,0.6759074435537604,0.571718064201419,0.5316687670686996,0.43870378218602596,0.41028267409303143,0.3364831108457355
660,0,2.375726401805878e-06,3.0000667572021484,8.365147838243882,3.201874438240048,1.6882077682485128,1.6316959744055508,2.010956838928673,1.5625328047203253,1.3872682429255687,1.1194034890098254,0.9167171063198835,0.807588578169204,0.7138808925687583,0.66210835404989,0.49895613797291755
670,0,2.375726401805878e-06,2.6088366508483887,8.774782188116584,2.3956306849132094,1.395021674929298,1.4693923343824729,1.6881766169724335,1.3367322621984263,1.1063658087658843,0.9787703369475,0.8946942269339192,0.8086180191282352,0.6510278367918072,0.5501943552713445,0.5025578235651003
680,0,2.375726401805878e-06,3.0419421195983887,7.72967035672335,2.2673718489058303,1.2889825139327287,1.1988565765132646,1.4042032367530888,1.2813938905484876,1.32830651150435,1.1629730390717772,1.0625498455843725,0.9259043811331212,0.7741818303816659,0.6664786212016955,0.5425876015172177
690,0,2.375726401805878e-06,3.257706880569458,7.133915931579781,1.6662438287514312,0.9432440270060553,0.9238846330587858,1.0514607227408899,0.9134746253727979,0.9134231495488551,0.7231958203850631,0.7508078652607624,0.6943713221196878,0.5416982365506342,0.48279380752751494,0.46883294370659423
700,0,2.375726401805878e-06,2.4932808876037598,7.1664746119027125,2.4442449041527032,1.250599714232074,1.3476957564592866,1.6104660889783478,1.299082895752333,1.1475527512564996,0.9581054319750696,0.8091868824884794,0.6471996185029637,0.5822288635796523,0.47972523542827944,0.40037833771372916
710,1,4.751452803611756e-06,3.3093090057373047,8.23925795956176,2.5081944791550015,1.280660793702387,1.2543271482337748,1.3936210861398557,1.1811292449994746,1.178004848872733,0.9561177152871031,0.9715317160591217,0.7926957268831134,0.7683192607519134,0.6253577350134767,0.5566202897327891
720,1,4.751452803611756e-06,3.172614574432373,8.851510505096604,1.8158235508952945,1.0312805121032391,1.0397865056203126,1.221431480325555,1.0309190045084813,0.9897625153109172,0.9079535626440349,0.7456435044819493,0.6990038518159132,0.5585414233981031,0.47772422804841536,0.44701985628792795
730,1,4.751452803611756e-06,2.775660753250122,8.74400421918567,2.61229116085374,1.3145248238010165,1.353949637078629,1.4982517754222848,1.177571918465376,1.1173608487250166,0.9016760758848559,0.7909352423138236,0.8072998330735649,0.6403457684854227,0.5538459311100606,0.4252786921265557
740,1,4.751452803611756e-06,3.432969570159912,6.91801938959119,1.752446043905399,0.9414255256758188,0.9606510056680501,1.1382835461587262,0.969981669837565,0.9217454869309959,0.7376769963777745,0.6682618244970631,0.5966954499339993,0.4773303721740515,0.46110512304239065,0.3782851295193965
750,1,4.751452803611756e-06,2.923374652862549,9.648196022565333,3.243101462059329,1.663246734448257,1.5572247331035691,1.7889478479551737,1.3355575202041787,1.3291062325660774,0.9714813019943349,0.8834052077360941,0.7439390610215401,0.6838034300367628,0.6041166544277097,0.5396113689768308
760,1,4.751452803611756e-06,3.7008442878723145,8.42487394368828,2.3403137462444064,1.1579924665456582,1.0353024872154264,1.1684408448029115,1.0273740934153388,1.0557418707669526,0.8960926586763545,0.7855985864222511,0.6998615201657195,0.5631313778680489,0.53523131104857,0.44047062853643776
770,1,4.751452803611756e-06,3.1557488441467285,7.5581683185282,1.84288759329992,1.015942459799932,0.9858480931134574,1.3167370467375967,1.1520661618485304,1.0202484293458827,0.8394134260507564,0.735266770518722,0.653300081343496,0.5756605960593613,0.49182081338643335,0.4354551494543107
780,1,4.751452803611756e-06,3.324882984161377,8.256256443748509,2.4038964354194934,1.2767319079956743,1.176894889436539,1.3647179032128494,1.1364095992584222,1.0669645993648114,0.9711762720362946,0.825933395334487,0.7269420236506346,0.6491989490691151,0.5554395402074033,0.45068412689603854
790,1,4.751452803611756e-06,2.748582601547241,6.234835701919962,1.733860402768117,0.9042430380123706,0.9162771460824575,1.0605075193220033,0.9190492041739795,0.7643481552620317,0.6453411799257456,0.5703815426061568,0.4973085670217664,0.4685185754061279,0.37630825607933077,0.34277986438539615
800,1,4.751452803611756e-06,2.5136337280273438,7.714669590542762,2.583327870137385,1.4239234436790826,1.5065285866149103,1.7495519735471932,1.429733524752613,1.3643041374076679,1.0402412763645803,0.905186461304021,0.7696962212071989,0.6647109837251549,0.5742850142823274,0.4615844328655412
810,1,4.751452803611756e-06,3.546599864959717,6.395510143753138,1.6508852642824916,0.82646062848863,0.8068131909063312,0.9549983920337242,0.8590940227708422,0.8898436111205781,0.7526305224009483,0.6530667103322664,0.5591333928159921,0.4863703613900405,0.3914228679964096,0.3932926670314575
820,1,4.751452803611756e-06,3.253474473953247,7.86248183380579,1.999168723710495,0.9912656751032999,1.0043262652907972,1.103822059540984,0.9367553179580862,0.9460427111938243,0.7792252808189588,0.6573088617854356,0.5626037897533361,0.4757453745340323,0.40141233295060913,0.35008382389333087
830,1,4.751452803611756e-06,2.808948040008545,11.521545893715494,3.143668295455218,1.685870472467037,1.7981778744362746,2.185355414337436,1.7988205007990552,1.7302903663715883,1.388459236146683,1.132175803662024,0.9742818183828003,0.7626027375007973,0.6870789481760046,0.6343453037490433
840,1,4.751452803611756e-06,2.9960572719573975,6.575282014875052,1.9288398209648208,0.9223270013127671,0.8657588016111005,1.017404556444262,0.8675038505086881,0.872571587465813,0.6849243945656763,0.5784192185739219,0.5257360136728363,0.48381517742979735,0.38869777603830435,0.3458926547948072
850,1,4.751452803611756e-06,3.353625774383545,7.044223715411677,2.250150772910554,1.0957575993162738,1.0433012220151245,1.1545559256135998,0.9726141014814856,1.0336068205041247,0.7717573248961481,0.6469744940216576,0.6019562735503159,0.5563234075900377,0.45075931707546046,0.3652322995766081
860,1,4.751452803611756e-06,3.359739303588867,7.807478465923561,2.046387338934742,0.9849915009491134,0.9545706232842065,1.021761597347896,0.8616220053378072,0.8113914380349115,0.6790295433259315,0.6384797892913519,0.5215750110405679,0.44175647679157665,0.40277883407343573,0.3751940050747064
870,1,4.751452803611756e-06,2.893953323364258,9.020493251735891,2.2962484468549924,1.1876051727012868,1.1952489184994455,1.4171092208234215,1.1189630867661382,1.0636187463201785,0.8578635932678018,0.728607311927823,0.6554034884805849,0.5417672466440405,0.48216118064362906,0.4457075970859668
880,1,4.751452803611756e-06,3.242691993713379,8.814930755191641,2.40795120438202,1.2518319016253332,1.113894551730495,1.2134702738521512,1.0606190245514635,1.1241468093276115,0.9029971331567536,0.7789191896495116,0.7217088625974976,0.6119337508816046,0.5509926015357557,0.47805013622598397
890,1,4.751452803611756e-06,3.589482307434082,7.878582382668189,2.0452435530314084,1.0665999943962552,1.061489346248721,1.1146720843073632,0.997197419782622,1.0045125079630735,0.8299665186250155,0.754142128332073,0.7024877840275913,0.5818144695459927,0.4772262591232878,0.3909877505822579
900,1,4.751452803611756e-06,2.792572498321533,7.658853220112086,2.2063679992301846,1.100021964451081,1.0830824180557945,1.2460845263806448,1.0369045353358108,0.9071529174349324,0.75630511497045,0.7054992115334927,0.6581839368554105,0.5228921754616644,0.4483942999852191,0.4042375961385361
910,1,4.751452803611756e-06,3.162623405456543,5.957502237614097,1.600957291662453,0.7416934355563837,0.734707095195797,0.8712896539680064,0.705642311260237,0.7947672556556132,0.5906806041103678,0.5269047011568394,0.45338593841609665,0.392625172198887,0.37891271739440896,0.3248645269119288
920,1,4.751452803611756e-06,3.360908031463623,7.78048483509968,1.706081606069006,0.9736442082644753,0.9427670266312992,1.0733157053859608,0.9058099942616017,0.8963938991542889,0.7191840606079438,0.5884326077573924,0.5092216818923347,0.43714090854298726,0.4038842980527416,0.3634747260122685
930,1,4.751452803611756e-06,3.2673630714416504,7.831046640189056,2.128986580685437,1.0875243807042372,1.028709715020118,1.1528889303558822,1.008122686643989,1.039796786537254,0.8291241296416987,0.7214372385657917,0.6190882444035335,0.4975087290120424,0.41381933712738284,0.34220542302737705
940,1,4.751452803611756e-06,2.6776132583618164,7.404149021590371,2.353708839381194,1.2173093757695035,1.1700418275516469,1.3716003515138513,1.1334596832065424,1.167669424052124,1.0267332002631981,0.8319074331515024,0.6674621977141951,0.6599806052398951,0.5415408953658621,0.4381031816558789
950,1,4.751452803611756e-06,3.2185211181640625,8.53090280263898,2.1479197573771334,1.1750171172830464,1.0919200829643392,1.3169838254284048,1.1350191643116117,1.0993155929229563,0.8661783079118835,0.751941390273024,0.6565018986035744,0.5600770160955688,0.4347449187762808,0.4001710264394633
960,1,4.751452803611756e-06,2.634808301925659,7.161081038586933,2.615474282228524,1.2385804335687447,1.1489275357226518,1.1778542361889583,0.9552904730249272,0.9805281039216736,0.7506222443009543,0.6370213099160799,0.6005741175221606,0.5156188153036877,0.4340614833362708,0.3575907474529154
970,1,4.751452803611756e-06,2.849351167678833,8.661299664630507,2.386248735003414,1.36850326520112,1.2661220722034896,1.4021821263030647,1.2090455832802136,1.30249237597874,0.9754169349081734,0.8990494724512865,0.7217770144046255,0.6044037297691336,0.5086694307869011,0.3908960766613889
980,1,4.751452803611756e-06,2.607046604156494,6.732486909106088,1.770777500175196,0.9540227443947887,0.9104804440074726,1.1109566985619743,0.9372346052728249,1.0198823178067145,0.7922588467612023,0.6400572632768301,0.5423106762395594,0.45338321268369086,0.42738449387816396,0.3339314358561627
